corpus_id,domain,subdomain,corpus_or_collection,current_primary_route,gita_press_partnership_role,confidence,direct_catalog_match_count,matched_product_codes_sample,matched_product_titles_sample,candidate_catalog_categories,potential_plan_change_if_signed,what_gita_press_can_supply,what_it_does_not_replace,fallback_if_partnership_fails,official_evidence_url,assessment_notes
COR-0497,13 Festivals and Observances,Festival dossiers,Durga Puja complete ritual and cultural corpus,USER_NEGOTIATE_INSTITUTION,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM_FOR_CATEGORY; LOW_FOR_EXACT_TARGET,0,,,,REQUEST_CATEGORY-LEVEL CATALOG AND ADD MATCHING ITEMS; keep existing acquisition route,"Stories, deity/saint biographies, daily practice, worship, festival guidance, picture stories or Kalyan thematic material.","Every regional variant, temple-specific procedure, living tradition or external source tradition.","Combine public sources with permissions from temples, committees and publishers",https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0498,13 Festivals and Observances,Festival dossiers,Onam and Kerala temple-festival corpus,USER_NEGOTIATE_INSTITUTION,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM_FOR_CATEGORY; LOW_FOR_EXACT_TARGET,0,,,,REQUEST_CATEGORY-LEVEL CATALOG AND ADD MATCHING ITEMS; keep existing acquisition route,"Stories, deity/saint biographies, daily practice, worship, festival guidance, picture stories or Kalyan thematic material.","Every regional variant, temple-specific procedure, living tradition or external source tradition.","Combine public sources with permissions from temples, committees and publishers",https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0499,13 Festivals and Observances,Festival dossiers,Pongal/Makar Sankranti regional traditions,USER_NEGOTIATE_INSTITUTION,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM_FOR_CATEGORY; LOW_FOR_EXACT_TARGET,0,,,,REQUEST_CATEGORY-LEVEL CATALOG AND ADD MATCHING ITEMS; keep existing acquisition route,"Stories, deity/saint biographies, daily practice, worship, festival guidance, picture stories or Kalyan thematic material.","Every regional variant, temple-specific procedure, living tradition or external source tradition.","Combine public sources with permissions from temples, committees and publishers",https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0500,13 Festivals and Observances,Festival dossiers,Ratha Yatra traditions,USER_NEGOTIATE_INSTITUTION,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM_FOR_CATEGORY; LOW_FOR_EXACT_TARGET,0,,,,REQUEST_CATEGORY-LEVEL CATALOG AND ADD MATCHING ITEMS; keep existing acquisition route,"Stories, deity/saint biographies, daily practice, worship, festival guidance, picture stories or Kalyan thematic material.","Every regional variant, temple-specific procedure, living tradition or external source tradition.","Combine public sources with permissions from temples, committees and publishers",https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0501,13 Festivals and Observances,Festival dossiers,Kumbha Mela and pilgrimage-event corpus,USER_NEGOTIATE_INSTITUTION,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM_FOR_CATEGORY; LOW_FOR_EXACT_TARGET,0,,,,REQUEST_CATEGORY-LEVEL CATALOG AND ADD MATCHING ITEMS; keep existing acquisition route,"Stories, deity/saint biographies, daily practice, worship, festival guidance, picture stories or Kalyan thematic material.","Every regional variant, temple-specific procedure, living tradition or external source tradition.","Combine public sources with permissions from temples, committees and publishers",https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0502,13 Festivals and Observances,Festival dossiers,Modern and diaspora festival adaptations,USER_NEGOTIATE_INSTITUTION,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM_FOR_CATEGORY; LOW_FOR_EXACT_TARGET,0,,,,REQUEST_CATEGORY-LEVEL CATALOG AND ADD MATCHING ITEMS; keep existing acquisition route,"Stories, deity/saint biographies, daily practice, worship, festival guidance, picture stories or Kalyan thematic material.","Every regional variant, temple-specific procedure, living tradition or external source tradition.","Combine public sources with permissions from temples, committees and publishers",https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0503,14 Material Visual and Epigraphic,Art and objects,Murti/iconography image corpus by deity/form/period/region,USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0504,14 Material Visual and Epigraphic,Art and objects,"Temple architecture image, plan and 3D corpus",USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0505,14 Material Visual and Epigraphic,Art and objects,Manuscript illustration corpus,USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0506,14 Material Visual and Epigraphic,Art and objects,Painting traditions and devotional art,USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0507,14 Material Visual and Epigraphic,Art and objects,Sculpture and museum-object corpus,USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0508,14 Material Visual and Epigraphic,Art and objects,Yantra and mandala corpus,USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0509,14 Material Visual and Epigraphic,Art and objects,"Ritual objects, textiles, jewellery and alankara corpus",USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0510,14 Material Visual and Epigraphic,Art and objects,"Calendar art, print culture and modern devotional visual corpus",USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0511,14 Material Visual and Epigraphic,Art and objects,"Coins, seals and archaeological objects with Hindu themes",USER_NEGOTIATE_INSTITUTION,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Museum/archive licences or open-access download; commission photography where permitted,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0512,14 Material Visual and Epigraphic,Epigraphy,BharatSHRI national inscription repository,AGENT_DOWNLOAD_RIGHTS_REVIEW,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0513,14 Material Visual and Epigraphic,Epigraphy,Corpus Inscriptionum Indicarum complete series,AGENT_DOWNLOAD_RIGHTS_REVIEW,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0514,14 Material Visual and Epigraphic,Epigraphy,South Indian Inscriptions complete series,AGENT_DOWNLOAD_RIGHTS_REVIEW,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
