gretil_item_id,language_section,category_path,catalogue_title,catalogue_context,downloadable_url_count,downloadable_urls,all_links,restricted_download_noted,converted_files_unavailable,expired_source_noted,agent_can_download_now,acquisition_route,public_use_status,next_action,catalogue_source_url
GRE-00921,Dravidian Languages,Dravidian Languages > Tamil > E,Ekkalak kani (input by K. Kalyanasundaram),Ekkalak kani (input by K. Kalyanasundaram) Download from Project Madurai PM0155,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm155__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm155__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm155__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00922,Dravidian Languages,Dravidian Languages > Tamil > E,Enneyc cintu (input by P.I. Arasu & Mahitha Sridhar),Enneyc cintu (input by P.I. Arasu & Mahitha Sridhar) Download from Project Madurai PM0149E,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00923,Dravidian Languages,Dravidian Languages > Tamil > E,Ettuttokai (anthol.): Ainkurunuru (input by Ram Ravindran),Ettuttokai (anthol.): Ainkurunuru (input by Ram Ravindran) Download from Project Madurai PM0028,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm028__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm028__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm028__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00924,Dravidian Languages,Dravidian Languages > Tamil > E,Ettuttokai (anthol.): Paripatal (input by Ganesh Mohan),Ettuttokai (anthol.): Paripatal (input by Ganesh Mohan) Download from Project Madurai PM0087,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm087__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm087__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm087__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00925,Dravidian Languages,Dravidian Languages > Tamil > E,Ettuttokai (anthol.): Paripatal tirattu (input by Ganesh Mohan),Ettuttokai (anthol.): Paripatal tirattu (input by Ganesh Mohan) Download from Project Madurai PM0087,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm087__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm087__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm087__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00926,Dravidian Languages,Dravidian Languages > Tamil > E,Ettuttokai (anthol.): Patirruppattu (input by Sivalingam Ramalingam),Ettuttokai (anthol.): Patirruppattu (input by Sivalingam Ramalingam) Download from Project Madurai PM0038,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm038__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm038__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm038__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00927,Dravidian Languages,Dravidian Languages > Tamil > E,"Ettuttokai (anthol.): Purananuru (input by J. Jayanthi, S. Sinnakannan &)","Ettuttokai (anthol.): Purananuru (input by J. Jayanthi, S. Sinnakannan &) Download from Project Madurai PM0057",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm057__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm057__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm057__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00928,Dravidian Languages,Dravidian Languages > Tamil > I,"Icanyanana Tecikar (20th cent.?): Nencuvitututu on Tiruvannamalai (input by N. Ganesan, Houston, Texas)","Icanyanana Tecikar (20th cent.?): Nencuvitututu on Tiruvannamalai (input by N. Ganesan, Houston, Texas) Download from Project Madurai PM0200",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm200__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm200__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm200__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00929,Dravidian Languages,Dravidian Languages > Tamil > I,Icura Paratiyar: Vatamalainikantu (input by Mr. & Mrs. V. Devarajan),Icura Paratiyar: Vatamalainikantu (input by Mr. & Mrs. V. Devarajan) Download from Project Madurai PM0113,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm113__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm113__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm113__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00930,Dravidian Languages,Dravidian Languages > Tamil > I,"Ilankovatikal (c. 350/450): Cilappatikaram, pt. 1 (input by Badrinarayanan Seshadri)","Ilankovatikal (c. 350/450): Cilappatikaram, pt. 1 (input by Badrinarayanan Seshadri) Download from Project Madurai PM0046",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm046__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm046__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm046__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00931,Dravidian Languages,Dravidian Languages > Tamil > I,"Ilankovatikal (c. 350/450): Cilappatikaram, pt. 2 (input by P.R. Sivakumar and P.I. Arasu)","Ilankovatikal (c. 350/450): Cilappatikaram, pt. 2 (input by P.R. Sivakumar and P.I. Arasu) Download from Project Madurai PM0111 A PM0111 B",3,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm111-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm111-2u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm111-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm111-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm111-2u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm111-2u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00932,Dravidian Languages,Dravidian Languages > Tamil > I,Iracappakkavirayar (~1700): Tirukkurralakkuravanci (input by Sarala Sandirasegarane and Srinivasa Varadarajan),Iracappakkavirayar (~1700): Tirukkurralakkuravanci (input by Sarala Sandirasegarane and Srinivasa Varadarajan) Download from Project Madurai PM0106a,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm106__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm106__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm106__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00933,Dravidian Languages,Dravidian Languages > Tamil > I,Iramalinka Cuvamikal (1823-1874): Tiruvarutpa (input by Sivakumar & K. Kalyanasundaram),Iramalinka Cuvamikal (1823-1874): Tiruvarutpa (input by Sivakumar & K. Kalyanasundaram) Download from Project Madurai Tirumurai 1 (verses 1-537) & 2.1 (verses 571-1006) PM0018 Tirumurai 2.2 (verses 1007-1543) PM0136A Tirumurai 2.3 (verses 1544-1958) PM0136B Tirumurai 3 (verses 1959-2750) PM0124 Tirumurai 4 (verses 2571-3028) PM0125 Tirumurai 5 (verses 3029-3266) PM0128 Tirumurai 6.1 (verses 3267-3871) PM0130 Tirumurai 6.2 (verses 3872-4614) PM0135 Tirumurai 6.3 (verses 4615-5063) PM0146A Tirumurai 6.4 (verses 5064-5818) PM0146B,11,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm018__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm136a_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm136b_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm124__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm125__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm128__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm130__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm135__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm146a_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm146b_u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm018__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm018__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm136a_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm136a_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm136b_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm136b_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm124__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm124__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm125__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm125__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm128__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm128__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm130__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm130__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm135__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm135__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm146a_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm146a_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm146b_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm146b_u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00934,Dravidian Languages,Dravidian Languages > Tamil > I,Iramalinka Cuvamikal (1823-1874): Vativutaimanikkamalai (input by K. Kalyanasundaram),Iramalinka Cuvamikal (1823-1874): Vativutaimanikkamalai (input by K. Kalyanasundaram) Download from Project Madurai PM0031,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm031__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm031__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm031__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00935,Dravidian Languages,Dravidian Languages > Tamil > J,"Jeyakantan, Tantapani (1934-): Short story collection (input by Thukaram Gopalrao et al., and P.K Sivakumar)","Jeyakantan, Tantapani (1934-): Short story collection (input by Thukaram Gopalrao et al., and P.K Sivakumar) Download Project Madurai Part 1 PM0198 Part 2 PM0199",3,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm198__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm199__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm198__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm198__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm199__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm199__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00936,Dravidian Languages,Dravidian Languages > Tamil > K,"Kailacapati, K.: Oppiyal ilakkiyam [a study of comparative literature] (input by N. Kannan and Ramanitharan Kandiah)","Kailacapati, K.: Oppiyal ilakkiyam [a study of comparative literature] (input by N. Kannan and Ramanitharan Kandiah) Download from Project Madurai PM0102",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm102__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm102__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm102__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00937,Dravidian Languages,Dravidian Languages > Tamil > K,"Kaliyanacuntaram, Pattukkottai (1930-1959): Patalkal (input by Vasan Pillai)","Kaliyanacuntaram, Pattukkottai (1930-1959): Patalkal (input by Vasan Pillai) Download from Project Madurai PM0161",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm161__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm161__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm161__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00938,Dravidian Languages,Dravidian Languages > Tamil > K,"Kampan (12th cent., ascribed authorship): Caracuvati antati (input by Maa Angiah and M.S. Venkataramanan)","Kampan (12th cent., ascribed authorship): Caracuvati antati (input by Maa Angiah and M.S. Venkataramanan) Download from Project Madurai PM0052a",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm052__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm052__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm052__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00939,Dravidian Languages,Dravidian Languages > Tamil > K,"Kampan (12th cent., authorship disputed): Catakoparantati (input by Maa Angiah and M.S. Venkataramanan)","Kampan (12th cent., authorship disputed): Catakoparantati (input by Maa Angiah and M.S. Venkataramanan) Download from Project Madurai PM0052b",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm052__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm052__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm052__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00940,Dravidian Languages,Dravidian Languages > Tamil > K,Kampan (12th cent.; attrib. authorship): Erelupatu tirukkai valakkam (input by Selvanayaki Logasundaram),Kampan (12th cent.; attrib. authorship): Erelupatu tirukkai valakkam (input by Selvanayaki Logasundaram) Download from Project Madurai PM0154,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm154__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm154__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm154__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
