project_madurai_id,work_number,title,author,genre,language,pdf_urls,unicode_urls,agent_can_download_now,acquisition_route,public_use_status,permission_contact,next_action,catalogue_source_url
PM-873-1020,873,சிவகாமியின் செல்வன் (காமராஜரின் அரசியல் வாழ்க்கை),சாவி (எஸ். விஸ்வநாதன்),வாழ்க்கை வரலாறு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0873.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0873.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-874-1021,874,குறிஞ்சித் திட்டு,பாவேந்தர் பாரதிதாசன்,கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0874.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0874.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-875-1022,875,தேனருவி,பாவேந்தர் பாரதிதாசன்,கவிதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0875.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0875.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-876-1023,876,முல்லைக்காடு,பாவேந்தர் பாரதிதாசன்,கவிதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0876.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0876.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-877-1024,877,கண்ணகி புரட்சிக் காப்பியம் (சிலப்பதிகாரக் கண்ணகியின் கதை),பாவேந்தர் பாரதிதாசன்,கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0877.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0877.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-878-1025,878,மணிமேகலை வெண்பா,பாவேந்தர் பாரதிதாசன்,கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0878.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0878.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-879_01-1026,879_01,திருப்பேரூர் பச்சை நாயகியாரூசல்,கோயமுத்தூர் கந்தசாமி முதலியார்,பிரபந்தம் - ஊசல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0879_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0879_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-870_02-1027,870_02,ஸ்ரீரங்க நாயகர் பேரில் திருஊசல்,சண்முக சுவாமி (தொகுப்பு),பிரபந்தம் - ஊசல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0870_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0870_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-880_01-1028,880_01,ஸ்ரீசீரங்க நாயகரூசல்,பிள்ளைப்பெருமாளையங்கார்,பிரபந்தம் - ஊசல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0880_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0880_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-880_02-1029,880_02,சீரங்கநாயகியாருசல்,கோனேரியப்பவனயங்கார்,பிரபந்தம் - ஊசல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0880_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0880_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-881_01-1030,881_01,முன்னநாதேஸ்வரர் திருவூஞ்சல் முன்னநாதஸ்வாமி வடிவழகி அம்பாள் திருவூஞ்சல்,,பிரபந்தம் -ஊஞ்சல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0881_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0881_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-881_02-1031,881_02,ஊரெழு மீனாட்சி திரு ஊஞ்சல்,பண்டிதர் சங்கர குமரேசையா,பிரபந்தம் - ஊஞ்சல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0881_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0881_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-882-1032,882,திருச்செங்கோட்டுக் குமரர் பிள்ளைத்தமிழ்,,பிரபந்தம் - பிள்ளைத் தமிழ்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0882.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0882.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-883-1033,883,பொன்னியின் செல்வன் - ஆங்கில மொழிபெயர்ப்பு (Ponniyan Selvan - Part 3b),கல்கி கிருஷ்ணமூர்த்தி இந்திரா நீலமேகம்,நாவல் - புதினம் ; மொழிபெயர்ப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0883.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0883.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-884-1034,884,காதல் பாடல்கள்,பாவேந்தர் பாரதிதாசன்,கவிதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0884.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0884.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-885_01-1035,885_01,"கற்கண்டு, பொறுமை கடலினும் பெரிது, இன்பக் கடல்",பாவேந்தர் பாரதிதாசன்,நாடகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0885_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0885_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-885_02-1036,885_02,சத்திமுத்தப் புலவர்,பாவேந்தர் பாரதிதாசன்,நாடகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0885_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0885_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-886-1037,886,வேங்கையே எழுக,பாவேந்தர் பாரதிதாசன்,கவிதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0886.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0886.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-887-1038,887,"புதினங்கள் (அன்னை, விஞ்ஞானி, பக்த ஜெயதேவர், குமரகுருபரர், ஆத்ம சக்தி & முகுந்த சந்திரிகை))",பாவேந்தர் பாரதிதாசன்,நாவல் / புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0887.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0887.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-888-1039,888,பாஞ்சாலி சபதம்: இரண்டாம் பாகம் (சருக்கம் 3-5),சி. சுப்ரமணிய பாரதியார்,பாடல்கள் / கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0888.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0888.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-889-1040,889,அவிநயத் திரட்டு மறைந்துபோன தமிழ் நூல்கள்,மயிலை சீனிவேங்கடசாமி தொகுப்பு,பாடல்கள் / கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0889.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0889.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-890-1041,890,"நற்றிணை - ஆங்கில மொழிபெயர்ப்பு, (பாடல்கள் 1-200) naRRiNai - English Translation, verses 1-200",அ. தட்சிணாமூர்த்தி / A. Dakshinamurthy,"எட்டுத்தொகை, ஆங்கில மொழிபெயர்ப்பு",Tamil,,,False,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-891-1042,891,வீரவனப் புராணம் மீனாட்சி சுந்தரம் பிள்ளை மொழி பெயர்ப்பு,சாமி நாத அய்யர் தொகுப்பு,புராணம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0891.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0891.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-892-1043,892,புதுமைப்பித்தன் கவிதைகள்,புதுமைப்பித்தன் / ரகுநாதன் தொகுப்பு,பாடல்கள் / கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0892.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0892.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
