queue_id,source_record_id,record_type,title,provider,planning_bucket,priority,primary_route,source_url,rights_clearance_status,status_basis,manual_note,done_definition
AQ-04795,GP-673f25be07174db38a587c43,GITA_PRESS_PRODUCT,Hanuman Chalisa Satik PUNJABI,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/hanuman-chalisa-satik-punjabi,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04796,GP-673f25be07174db38a587c44,GITA_PRESS_PRODUCT,Shrimad Bhagavad Gita – Sugam Paath | Language: Hindi | Code: 2340,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagavad-gita-sugam-paath-or-language-hindi-or-code-2340,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04797,GP-6793599bef979816fd50be1d,GITA_PRESS_PRODUCT,Chitramay Shri Krishna Lila Darshan,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/chitramay-shri-krishna-lila-darshan,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04798,GP-67ed164256a43ffc2b217f76,GITA_PRESS_PRODUCT,Kalyan November 2024,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-november-2024,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04799,GP-67ed17c956a43ffc2b218d9b,GITA_PRESS_PRODUCT,Kalyan December 2024,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-december-2024,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04800,GP-67ed18c256a43ffc2b21952f,GITA_PRESS_PRODUCT,Kalyan February 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-february-2025,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04801,GP-67ed198156a43ffc2b219b5e,GITA_PRESS_PRODUCT,Kalyan March 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-march-2025,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04802,GP-67ed1a1156a43ffc2b219eaa,GITA_PRESS_PRODUCT,Kalyan April 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-april-2025,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04803,GP-682597955c6bdc18c70cb664,GITA_PRESS_PRODUCT,Premyog,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/premyog,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04804,GP-683aa5fad123dc8d940dd124,GITA_PRESS_PRODUCT,Paryavaran Ank,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/paryavaran-ank,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04805,GP-683aa806d123dc8d940dde44,GITA_PRESS_PRODUCT,Shri Durgasaptsati Nepali Anuwad Sahit Sazild,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shri-durgasaptsati-nepali-anuwad-sahit-sazild,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04806,GP-683aa995d123dc8d940de871,GITA_PRESS_PRODUCT,Shri Ramcharitmanas Satik,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shri-ramcharitmanas-satik,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04807,GP-683aa9fdd123dc8d940deb60,GITA_PRESS_PRODUCT,Matasya Puran,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/matasya-puran,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04808,GP-683aaa8bd123dc8d940def5c,GITA_PRESS_PRODUCT,Shrilingmahapuran,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrilingmahapuran,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04809,GP-68959fdcc9ac5266ac2a24aa,GITA_PRESS_PRODUCT,Kalyan May 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-may-2025-1,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04810,GP-6895ba0ac9ac5266ac2b6248,GITA_PRESS_PRODUCT,Kalyan June 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-june-2025,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04811,GP-6895bb24c9ac5266ac2b733c,GITA_PRESS_PRODUCT,Kalyan July 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-july-2025-1,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04812,GP-6895bc5cc9ac5266ac2b871e,GITA_PRESS_PRODUCT,Kalyan August 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-august-2025-1,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04813,GP-68c535a479460aeb1f4db809,GITA_PRESS_PRODUCT,Kalyan September 2025,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-september-2025,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04814,GP-68dd18dd3ca9274a7bedcb63,GITA_PRESS_PRODUCT,Gita Dainandini 2026 (Delux Edition) Daily Spiritual Companion Inspired by the Teachings of the Bhagavad Gita | anguage: Hindi | Code: 2278,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-dainandini-2026-delux-edition-daily-spiritual-companion-inspired-by-the-teachings-of-the-bhagavad-gita-or-anguage-hindi-or-code-2278,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04815,GP-68e25e643ca9274a7b2f99f3,GITA_PRESS_PRODUCT,"Nitya Puja-Path Set Hindi (Book Code: 21, 144, 292, 299, 592, 1281, 1344, 1919, 2120, 2151)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/nitya-puja-path-set-hindi-book-code-21-144-292-299-592-1281-1344-1919-2120-2151,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04816,GP-68ecc19edf719d6c37c22d69,GITA_PRESS_PRODUCT,"Character Building Stories for Children Hindi (Book Code: 2071, 2067, 1448, 1449, 146, 163, 164, 1450, 1979,283)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/character-building-stories-for-children-hindi-book-code-2071-2067-1448-1449-146-163-164-1450-1979283,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04817,GP-691ae589dbf9bb10149621c2,GITA_PRESS_PRODUCT,"Shrimad Bhagwat Mahapuran (Hindi) Set – Part 1 & 2 (Complete Set) (Book Code : 26 , 27)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagwat-mahapuran-hindi-set-part-1-and-2-complete-set-book-code-26-27,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04818,GP-691ae825dbf9bb1014966a29,GITA_PRESS_PRODUCT,"ShriShiv Mahapuran Hindi Set – Part 1 & 2 (Complete Set) (Book Codes: 2223, 2224)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrishiv-mahapuran-hindi-set-part-1-and-2-complete-set-book-codes-2223-2224,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04819,GP-691af0acdbf9bb1014975916,GITA_PRESS_PRODUCT,"Shrimad Valmiki Ramayan Hindi Set – Part 1 & 2 (Complete Set) (Book Codes: 75, 76)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-valmiki-ramayan-hindi-set-part-1-and-2-complete-set-book-codes-75-76,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04820,GP-691af256dbf9bb101497939e,GITA_PRESS_PRODUCT,"Valmiki Ramayan Telugu Set – Part 1, 2 & 3 (Complete Set) (Book Codes: 1557, 1622, 1745)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/valmiki-ramayan-telugu-set-part-1-2-and-3-complete-set-book-codes-1557-1622-1745,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04821,GP-691af379dbf9bb101497ac85,GITA_PRESS_PRODUCT,"Gita Sadhak Sanjivani English Set – Part 1 &  2 (Complete Set) (Book Codes: 1080, 1081)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-sadhak-sanjivani-english-set-part-1-and-2-complete-set-book-codes-1080-1081,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04822,GP-691af5dadbf9bb101497e073,GITA_PRESS_PRODUCT,"Shrimad Bhagavat Mahapuran English Set – Part 1 & 2 (Complete Set) (Book Codes: 564, 565)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagavat-mahapuran-english-set-part-1-and-2-complete-set-book-codes-564-565,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04823,GP-691af907dbf9bb101498167d,GITA_PRESS_PRODUCT,"Shrimad Bhagavat Mahapuranamu Telugu Set – Part 1 & 2 (Complete Set) (Book Codes: 1975, 1976)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagavat-mahapuranamu-telugu-set-part-1-and-2-complete-set-book-codes-1975-1976,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04824,GP-691b011bdbf9bb101498d29a,GITA_PRESS_PRODUCT,"Shrimad Valmiki Ramayan English Set – Part 1 & 2 (Complete Set) (Book Codes: 452, 453)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-valmiki-ramayan-english-set-part-1-and-2-complete-set-book-codes-452-453,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04825,GP-691bfeb5dbf9bb1014a804b6,GITA_PRESS_PRODUCT,"Sankshipt Mahabharat (Hindi) Part 1&2, (Code- 39, 511)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sankshipt-mahabharat-hindi-part-1and2-code-39-511,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04826,GP-691c020ddbf9bb1014a85098,GITA_PRESS_PRODUCT,"Shrimad Bhagwat Mahapuran (Gujarati) Part 1&2, (Code- 1552, 1553)",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagwat-mahapuran-gujarati-part-1and2-code-1552-1553,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
